case_id,dice,iou,precision,recall,tp,fp,fn,pred_area,ref_area,pred_components,ref_components
2470129,0.9677868852459016,0.9375843722703089,0.9577384815055159,0.9780483764082174,11807,521,265,12328,12072,6,6
2472129,0.960781309842972,0.9245227389990418,0.9390581717451524,0.9835332862855799,12543,814,210,13357,12753,6,6
2476129,0.9651880965749579,0.9327183939229517,0.9494989347431547,0.9814044531441155,12033,640,228,12673,12261,6,6
2477129,0.9561535881958417,0.9159906834792386,0.9532764961551321,0.9590480995627313,11405,559,487,11964,11892,6,6
2487129,0.9572901325478645,0.9180790960451978,0.9602397433732905,0.9543585871297927,11375,471,544,11846,11919,6,6
2489129,0.9638163509131251,0.9301597759841871,0.9521962735013911,0.9757235421166307,11294,567,281,11861,11575,6,6
2494129,0.9663759777038569,0.934939549447682,0.9467982031181186,0.986780501239328,10749,604,144,11353,10893,6,6
2496129,0.9544112218530824,0.9127978817299206,0.9389014979573309,0.970441963028995,10342,673,315,11015,10657,6,6
2499129,0.9762450701641749,0.9535925461386848,0.9679883594034194,0.9846438482886216,10644,352,166,10996,10810,6,6
2500129,0.9585277735962667,0.9203584592035846,0.9590330597183523,0.9580230196343941,12735,544,558,13279,13293,6,6
2502129,0.9566334991708126,0.9168719701184137,0.9602163961714524,0.9530772408095828,11537,478,568,12015,12105,6,6
2504129,0.9672399672399672,0.936558287073751,0.9607306611448011,0.9738380809595203,12991,531,349,13522,13340,6,6
2509129,0.9579125211188286,0.9192246721429601,0.9536517903864843,0.9622114949464474,12757,620,501,13377,13258,6,6
2513129,0.9633258985703317,0.9292466139954854,0.9430841924398625,0.9844555713324864,13173,795,208,13968,13381,6,6
2515129,0.9578936584366355,0.919189933149823,0.9689788586430842,0.9470592207441421,14025,449,784,14474,14809,6,6
2530130,0.9617174598408648,0.926257952573742,0.9544811145049542,0.9690643672944558,12812,611,409,13423,13221,6,6
2553130,0.9697637409719672,0.9413022813688213,0.9774816459991362,0.9621667577579401,15844,365,623,16209,16467,6,6
2560130,0.9537851408833594,0.9116532159452189,0.9286292582674223,0.9803418803418803,14911,1146,299,16057,15210,6,6
2561130,0.9697136131816398,0.9412078288020714,0.94603490508267,0.994608079832609,12359,705,67,13064,12426,6,6
2562130,0.9720957131497144,0.9457064491173781,0.9707623447877562,0.9734327493846822,13447,405,367,13852,13814,6,6
2564130,0.9651869158878504,0.9327161887559269,0.9504563233376793,0.9803812989478681,12393,646,248,13039,12641,6,6
2566130,0.9527148214576879,0.9096995173594893,0.9269453478226383,0.979958071278826,11686,921,239,12607,11925,6,6
2572130,0.9641632653061224,0.930806210103239,0.9518858800773694,0.9767614952034402,11811,597,281,12408,12092,6,6
2574130,0.9506938522366075,0.9060214259327669,0.9307073466909532,0.9715575978450325,12263,913,359,13176,12622,6,6
2578130,0.9611274321965343,0.9251639344262295,0.9434135740554999,0.9795192224247158,11287,677,236,11964,11523,6,6
2582130,0.962957507916636,0.9285612839085358,0.9473302905165544,0.9791089479595657,13076,727,279,13803,13355,6,6
2587130,0.9577124446234394,0.9188562596599691,0.9459029435163087,0.9698205546492659,10701,612,333,11313,11034,6,6
2588130,0.9669694813078243,0.9360512238612417,0.9498314006086027,0.984737380627558,11549,610,179,12159,11728,6,6
2599131,0.9569552933355493,0.9174633524537922,0.9530745675742779,0.9608677513558614,11516,567,469,12083,11985,6,6
2604131,0.9566509983528183,0.9169041201386214,0.9311019003675608,0.9836417713152676,11906,881,198,12787,12104,6,6
2618131,0.9372226617591414,0.8818617296737442,0.9006942148760331,0.9768392370572208,13623,1502,323,15125,13946,6,6
2619131,0.9547980602456551,0.9135058249796804,0.9318731430940371,0.9788793729133402,13487,986,291,14473,13778,6,6
2621131,0.9585494787806926,0.9203984819734345,0.9340458309262468,0.9843734145104008,9701,685,154,10386,9855,6,6
2630131,0.9648502882648317,0.9320876751706791,0.9589648798521256,0.9708083832335329,10376,444,312,10820,10688,6,6
2634131,0.9581464181658419,0.9196555397727273,0.9345060893098782,0.9830138546213703,10359,726,179,11085,10538,6,6
2636131,0.9707440681870537,0.9431512981199642,0.9561626429479034,0.9857771123795265,10535,483,152,11018,10687,6,6
2644131,0.9640399932214879,0.9305764575017994,0.9656436719174362,0.9624416322663599,14222,506,555,14728,14777,6,6
2651131,0.9604709240099893,0.9239481089985586,0.9417896872594976,0.9799082769163573,13461,832,276,14293,13737,6,6
2652131,0.9642078792958927,0.9308893744436352,0.9472947377089681,0.9817359392335923,11503,640,214,12143,11717,6,6
2656131,0.9650577743849543,0.9324750217930664,0.9535760817390112,0.9768193312728295,13906,677,330,14583,14236,6,6
2672131,0.9642181818181819,0.9309085802555821,0.9484226339509264,0.9805487759781081,13258,721,263,13979,13521,6,6
2674131,0.9625412046748577,0.927787406123628,0.9357611070648215,0.9908992750269937,12848,882,118,13730,12966,6,6
2676131,0.9675754039814717,0.9371874785944243,0.9513280489500765,0.9843873659975538,13682,700,217,14382,13899,6,6
2695132,0.9662344118987447,0.9346745751843539,0.9588849601184113,0.9736973947895792,11661,500,315,12161,11976,6,6
2703132,0.9289128138049001,0.867261625176139,0.8828535908960505,0.9800424628450106,9232,1225,188,10457,9420,6,6
2711132,0.9709480605696583,0.9435364954534283,0.9669437098602192,0.9749857151926862,15357,525,394,15882,15751,6,6
2714132,0.9613966261278933,0.9256629145576792,0.9585386841899398,0.9642716612890533,12253,530,454,12783,12707,6,6
2716132,0.9688426756489583,0.9395682431472803,0.9738701604592963,0.9638668317913601,13231,355,496,13586,13727,6,6
2724132,0.9645729810889072,0.9315702251070295,0.9561304039688164,0.9731659813893097,13491,619,372,14110,13863,6,6
2726132,0.9592556041167348,0.9217014359252235,0.9794860721226517,0.9398439118723668,13608,285,871,13893,14479,6,6
2728132,0.9566266136597132,0.9168593201472729,0.9666004693988085,0.946856485984614,10708,370,601,11078,11309,6,6
2737132,0.9650763052208835,0.9325096237427046,0.9422208281053952,0.9890681593677971,15019,921,166,15940,15185,6,6
2751133,0.9512592406966546,0.9070489844683393,0.9302401568371181,0.9732501495598667,11388,854,313,12242,11701,6,6
2755133,0.9569044314296354,0.9173698559002986,0.9327481520591341,0.982345172725377,14133,1019,254,15152,14387,6,6
2757133,0.9498492578849722,0.9044884889306023,0.9120921946331143,0.9908673037377526,16383,1579,151,17962,16534,6,6
2758133,0.956688797852804,0.9169735701906413,0.9426010466540474,0.9712040383181323,16931,1031,502,17962,17433,6,6
2760133,0.9664365170694285,0.9350528855075153,0.961366021177144,0.9715607828015039,10078,405,295,10483,10373,6,6
2764133,0.9610669734335119,0.9250519031141868,0.9383643383643384,0.9848953728264073,13367,878,205,14245,13572,6,6
2765133,0.9716939256325332,0.9449462079957498,0.9520272982737856,0.9921902238337633,14229,717,112,14946,14341,6,6
2766133,0.9577414391526818,0.9189096402087339,0.9455277660025434,0.970274777060828,13383,771,410,14154,13793,6,6
2771133,0.969694853711333,0.9411724839037614,0.953974033111218,0.9859424920127795,13887,670,198,14557,14085,6,6
2786133,0.9717755050413791,0.9451005201743287,0.9594662099479055,0.9844047444721042,13445,568,213,14013,13658,6,6
2788133,0.9593683661688578,0.9219096700307781,0.9319826338639653,0.9884122477169826,12880,940,151,13820,13031,6,6
2797133,0.9694827703391559,0.9407729850943147,0.9686926994906622,0.9702741310114958,14264,461,437,14725,14701,6,6
2804133,0.95390054426199,0.9118641053006048,0.9450640612037976,0.9629038317054845,10253,596,395,10849,10648,6,6
2805133,0.9709266698440798,0.9434960963345242,0.9684868242325455,0.9733788395904437,14260,464,390,14724,14650,6,6
2810133,0.9637364878645727,0.9300110218863171,0.9645627500612395,0.9629116400391262,11813,434,455,12247,12268,6,6
2811133,0.9606153618579194,0.9242154700064044,0.9489296412654343,0.9725924816534371,12988,699,366,13687,13354,6,6
2828133,0.962529206449938,0.9277651114941889,0.9407386523822949,0.9853531774155445,16684,1051,248,17735,16932,6,6
2838134,0.9591673830283679,0.9215385522977996,0.9415913200723327,0.9774120885996747,15621,969,361,16590,15982,6,6
2839134,0.960351685158049,0.9237274484536082,0.9635386037133495,0.957185778668002,11469,434,513,11903,11982,6,6
2840134,0.9597602149796733,0.9226336358216864,0.9485188968335035,0.9712711805313436,13929,756,412,14685,14341,6,6
2849134,0.9699574022868246,0.9416672712762099,0.9774079373446796,0.962619595045613,12979,300,504,13279,13483,6,6
2850134,0.9615064878736401,0.9258666295419741,0.982856720608882,0.9410641007499646,13301,232,833,13533,14134,6,6
2859134,0.9584509883017346,0.9202168861347793,0.9308156389563582,0.9877775006235969,11880,883,147,12763,12027,6,6
2861134,0.9612197772344472,0.925335076822491,0.9593303057005355,0.9631167063627084,14153,600,542,14753,14695,6,6
2866134,0.9686829345838963,0.9392678227360308,0.9580974842767296,0.9795049027487542,12187,533,255,12720,12442,6,6
2871134,0.9677747280675002,0.9375615520976955,0.9576180257510729,0.9781491883005685,14280,632,319,14912,14599,6,6
2877134,0.9598811292719168,0.9228571428571428,0.9622433780195583,0.957530450473674,14858,583,659,15441,15517,6,6
2879134,0.97066867222754,0.9430089671205579,0.9694093547285763,0.9719312658314506,14197,448,410,14645,14607,6,6
2883134,0.9568185084063803,0.9172119291962256,0.9381472349418809,0.9762480756542775,13317,878,324,14195,13641,6,6
2896134,0.9737862003723031,0.948911621267991,0.9738753586034303,0.9736970584645429,15955,428,431,16383,16386,6,6
2905134,0.9697114075687449,0.9412036731188479,0.9709009131797738,0.9685248130523454,14247,427,463,14674,14710,6,6
2913134,0.962365988909427,0.9274618782955679,0.9649343909852472,0.959811223361109,13016,473,545,13489,13561,6,6
2915134,0.9590050377833753,0.9212388845199927,0.9530633957068653,0.9650212280590583,15229,750,552,15979,15781,6,6
2917134,0.9740879912321904,0.9494849294162533,0.9770710639968591,0.9711230781237805,12443,292,370,12735,12813,6,6
2922134,0.9624234911288448,0.9275686977299881,0.962498062916473,0.9623489308955686,12422,484,486,12906,12908,6,6
2928134,0.9604379945250684,0.9238871654281798,0.9681711650412036,0.952827380952381,12806,421,634,13227,13440,6,6
2934135,0.9626204238921002,0.9279346210995543,0.9392903534559377,0.987138956746659,13739,888,179,14627,13918,6,6
2938135,0.9479387693240375,0.9010300367355759,0.9687136993727251,0.9280362044662067,12509,404,970,12913,13479,6,6
2943135,0.9793452526736877,0.9595264757638777,0.9842468001312766,0.9744922826969943,17994,288,471,18282,18465,6,6
2949135,0.9669319323186278,0.9359808540872037,0.9635075833397491,0.9703807086919438,12515,474,382,12989,12897,6,6
2957135,0.9714641855495704,0.9445117728531855,0.9738486254908961,0.9690913935518252,10911,293,348,11204,11259,6,6
2958135,0.9574330563250231,0.9183420423346028,0.9428077832333152,0.9725192271618833,10369,629,293,10998,10662,6,6
2959135,0.9540092934588348,0.9120628773208793,0.934469277002976,0.9743839367204138,16014,1123,421,17137,16435,6,6
2961135,0.9668724884837793,0.93586946210037,0.965358645660045,0.9683910866791008,9865,354,322,10219,10187,6,6
2962135,0.9649825092863068,0.9323344947735192,0.9751457725947522,0.9550289099864373,13379,341,630,13720,14009,6,6
2972135,0.9697010055270693,0.9411840744570837,0.9760707822240097,0.9634138273238505,14562,357,553,14919,15115,6,6
2973135,0.9722558108289668,0.9460095431073926,0.9789637445887446,0.965639178009074,14473,311,515,14784,14988,6,6
2975135,0.9602674643674116,0.9235716219875441,0.9436950958013419,0.977432296890672,13643,814,315,14457,13958,6,6
2977135,0.9587869065352737,0.9208363903154806,0.9423380133643667,0.9758202456849635,12551,768,311,13319,12862,6,6
2986135,0.9728255167348652,0.9470888661899898,0.9775778449427146,0.9681191702631212,13908,319,458,14227,14366,6,6
2988135,0.9696178667246755,0.941027445460943,0.976985460656097,0.9623605613530046,13372,315,523,13687,13895,6,6
2995135,0.9579654660520354,0.9193221863987403,0.9512024825446083,0.9648253068932956,12261,629,447,12890,12708,6,6
2998135,0.973682307859157,0.9487143360338147,0.977498729767003,0.9698955707598127,13467,310,418,13777,13885,6,6
3009135,0.9673858889357299,0.9368319477434679,0.9570789413816637,0.9779172477917247,12621,566,285,13187,12906,6,6
3012135,0.9624742268041238,0.9276629570747218,0.9514879739094986,0.9737171464330413,16338,833,441,17171,16779,6,6
3020135,0.9677286742034944,0.9374751095181203,0.9684851477001564,0.9669733815313835,11770,383,402,12153,12172,6,6
3022135,0.9649814942855981,0.9323325998113801,0.9546917753098342,0.9754954362305731,11863,563,298,12426,12161,6,6
3027135,0.9680611785874944,0.9380993897122929,0.9687875150060024,0.9673359304764759,12912,416,436,13328,13348,6,6
3030135,0.970042297339812,0.9418273146891122,0.965083118870418,0.9750527055516515,13875,502,355,14377,14230,6,6
3032135,0.9630686423916215,0.9287679799874922,0.9484608506833567,0.9781334387143515,14851,807,332,15658,15183,6,6
3034136,0.9688929205881242,0.9396627565982405,0.9575644378035114,0.9804926560587516,12817,568,255,13385,13072,6,6
3036136,0.9667629206199541,0.9356641761250214,0.948375534743901,0.9858774038461539,16405,893,235,17298,16640,6,6
3039136,0.9679434187563148,0.9378782484870061,0.9469238603007248,0.9899173346693386,15807,886,161,16693,15968,6,6
3041136,0.9702065137539793,0.942136968928345,0.9525564994390127,0.9885229540918163,11886,592,138,12478,12024,6,6
3045136,0.9704003326654822,0.942502570127772,0.9558385463211201,0.9854126679462571,12835,593,190,13428,13025,6,6
3046136,0.9541163999798092,0.9122586872586873,0.9312247512070154,0.9781618712481888,9451,698,211,10149,9662,6,6
3047136,0.9727178882170772,0.9468848693654895,0.9683860232945092,0.9770886825992494,9894,323,232,10217,10126,6,6
3054136,0.955892034233048,0.9155107187894073,0.9363714531384351,0.9762438368444644,15246,1036,371,16282,15617,6,6
3068136,0.9604900459418071,0.9239835002946376,0.9502390411420106,0.9709646346497867,14112,739,422,14851,14534,6,6
3071136,0.9653374335661998,0.9329973509077987,0.9483154922177711,0.9829816201497618,14440,787,250,15227,14690,6,6
3075136,0.9539607605353199,0.9119741636303412,0.9407192278124199,0.9675803900896152,11013,694,369,11707,11382,6,6
3080136,0.9625219396358881,0.9277516088369933,0.9428898927921247,0.9829888935751441,13984,847,242,14831,14226,6,6
3084136,0.9733343462736458,0.9480538700606778,0.9634531508497518,0.9834203254528707,12812,486,216,13298,13028,6,6
3085136,0.9631386990545661,0.9288982992964961,0.9539173739215824,0.9725400457665904,13600,657,384,14257,13984,6,6
3098136,0.9675740310895407,0.9371849025752828,0.9553441211195222,0.980121125757036,13756,643,279,14399,14035,6,6
3103136,0.9674299413077623,0.9369145784965175,0.9561274509803922,0.979002844236239,11703,537,251,12240,11954,6,6
3106136,0.9679371349329747,0.9378664495114006,0.9718987341772152,0.9640077006779945,11517,333,430,11850,11947,6,6
3113136,0.9550930996714129,0.9140461215932913,0.9268707482993197,0.9850881156800723,13080,1032,198,14112,13278,6,6
3114137,0.9236939085194017,0.858207452165156,0.8799476836235974,0.9720173370846323,12783,1744,368,14527,13151,6,6
3115137,0.9625933202357564,0.9278842511930915,0.9533037590473967,0.9720657090707087,12249,600,352,12849,12601,6,6
3120137,0.968236582694414,0.9384288747346072,0.9646893756333307,0.9718099725166863,12376,453,359,12829,12735,6,6
3123137,0.9676832043695949,0.937389770723104,0.9505434034942908,0.9854524709405976,13819,719,204,14538,14023,6,6
3133137,0.9626831148804934,0.9280511372082652,0.9632029622772507,0.9621638283116283,12486,477,491,12963,12977,6,6
3137137,0.9562601041853781,0.9161862146114792,0.9372359154929577,0.9760726072607261,10647,713,261,11360,10908,6,6
3139137,0.9618216744037138,0.9264513144707425,0.9611293289610493,0.962515018021626,12017,486,468,12503,12485,6,6
3144137,0.9652904128761371,0.9329095089949953,0.9536121673003802,0.9772582359192349,13794,671,321,14465,14115,6,6
3145137,0.9679779730698148,0.937943132811929,0.9660468267710608,0.9699168556311414,12832,451,398,13283,13230,6,6
3149137,0.956149877816997,0.9159838730654182,0.9313673631314467,0.9822873082287308,14086,1038,254,15124,14340,6,6
3153137,0.9699477647378061,0.9416491043203372,0.9681744312026003,0.9717276063612885,14298,470,416,14768,14714,6,6
3156137,0.9674491665939436,0.9369506423258959,0.9676180501003753,0.9672803420294913,11086,371,375,11457,11461,6,6
3158137,0.9702505021412059,0.9422199322832328,0.9742009132420091,0.9663319996980448,12801,339,446,13140,13247,6,6
3166137,0.968215720022949,0.9383896797153025,0.9806306655303324,0.9561111950445687,12657,250,581,12907,13238,6,6
3169137,0.9719995686711477,0.9455244755244755,0.9716154067260707,0.9723840345199568,13521,395,384,13916,13905,6,6
3177137,0.9695562217624456,0.9409113260121291,0.959789332887477,0.9795239314051702,11481,481,240,11962,11721,6,6
3195138,0.964412326152168,0.9312705727452272,0.9612013317931644,0.9676448457486833,14146,571,473,14717,14619,6,6
3197138,0.9729217352838953,0.9472712729957546,0.9689112649465073,0.9769655434989529,15396,494,363,15890,15759,6,6
3199138,0.9544136411089201,0.912802307521633,0.952755905511811,0.9560771554729258,12342,612,567,12954,12909,6,6
3200138,0.9663542786910432,0.9348989298454221,0.9731419023454422,0.959660685951422,15725,434,661,16159,16386,6,6
3205138,0.9689474034177804,0.939765252160454,0.9800255565270025,0.9581169044644618,14572,297,637,14869,15209,6,6
3208138,0.9593810444874274,0.9219330855018587,0.9520485796049417,0.966827332010207,13640,687,468,14327,14108,6,6
3212138,0.9658464928387808,0.9339488636363636,0.9580104642691569,0.9738117678739734,14465,634,389,15099,14854,6,6
3221138,0.9730481370905075,0.947510951812027,0.9640194489465154,0.9822475435554454,11896,444,215,12340,12111,6,6
3227138,0.9708129584352079,0.9432813659985152,0.9686666158420371,0.9729688337544988,12706,411,353,13117,13059,6,6
3234138,0.9596570028583095,0.9224428919067431,0.9650952693823915,0.9542796816631476,11751,425,563,12176,12314,6,6
3242138,0.96522937586139,0.9327954943298576,0.9585484123259815,0.9720041240383853,12256,530,353,12786,12609,6,6
3243138,0.9662608234084199,0.9347240051347881,0.9637988087359365,0.9687354486795716,14563,547,470,15110,15033,6,6
3244138,0.9720041361878136,0.9455331197377245,0.9736821913603928,0.9703318550237039,12690,343,388,13033,13078,6,6
3248138,0.9707594088391944,0.9431802604523646,0.9758882348769591,0.9656842105263158,13761,340,489,14101,14250,6,6
3249138,0.9711372964385012,0.9438939647407026,0.9501910745514606,0.9930278210248427,14670,769,103,15439,14773,6,6
3254139,0.9652968664101155,0.9329215647207278,0.944272653939231,0.9872786055664886,14047,829,181,14876,14228,6,6
3255139,0.9618345753221623,0.9264752538071066,0.9517640348732991,0.9721205059920106,11681,592,335,12273,12016,6,6
3257139,0.9727035175879397,0.9468576348125538,0.9677625789936805,0.9776951672862454,12098,403,276,12501,12374,6,6
3263139,0.9658733722496632,0.9339991315675207,0.9816688217844375,0.9505781836930103,12906,241,671,13147,13577,6,6
3269139,0.9610944553568351,0.9251028260581133,0.9419115163796015,0.9810749964823413,13945,860,269,14805,14214,6,6
3272139,0.9689124522325886,0.9396994991652755,0.949271451699946,0.9893833930956901,14072,752,151,14824,14223,6,6
3277139,0.9690818343215087,0.9400181959968806,0.9613850857370729,0.9769028162355643,14465,581,342,15046,14807,6,6
3278139,0.958656330749354,0.9205955334987593,0.9594075699396599,0.9579062671152492,12243,518,538,12761,12781,6,6
3285139,0.966851011689903,0.9358292198217835,0.9452214452214452,0.9894936623059717,14598,846,155,15444,14753,6,6
3289139,0.9729251012145749,0.9472776545947278,0.9674172851931061,0.9784959918564703,15380,518,338,15898,15718,6,6
3292139,0.9686674881182891,0.9392387779484553,0.9647051948810845,0.972662463913274,16509,604,464,17113,16973,6,6
3301139,0.9605376260060952,0.9240715681852353,0.9643053267435475,0.9567992527438313,12292,455,555,12747,12847,6,6
3316139,0.9675267684746358,0.9370962257735465,0.9786931818181818,0.9566122874002083,11024,240,500,11264,11524,6,6
3328139,0.952463912394226,0.9092421002613448,0.9318804407378097,0.97397722211618,15308,1119,409,16427,15717,6,6
3329139,0.9590209372734638,0.921268228739964,0.9509513742071881,0.9672286254945811,11245,580,381,11825,11626,6,6
3331139,0.9710745216170883,0.9437753676225963,0.9677287302995156,0.9744435284418796,14184,473,372,14657,14556,6,6
3337139,0.9653114220379055,0.9329487563679952,0.9542528735632184,0.9766292839777272,12453,597,298,13050,12751,6,6
3348139,0.9631571588366891,0.9289326410896096,0.9625515265842242,0.9637635536901015,13777,536,518,14313,14295,6,6
3353139,0.9640253753102959,0.9305492164917085,0.9486622721985266,0.9798942646587632,12233,662,251,12895,12484,6,6
3359139,0.9684599865501009,0.9388486863550427,0.9772665580890336,0.9598107171420954,14401,335,603,14736,15004,6,6
3360139,0.9571489909832546,0.9178194993412385,0.9462870726737604,0.9682631609428389,16719,949,548,17668,17267,6,6
3362139,0.9671144611269832,0.9363229755178908,0.959127079816735,0.9752359936251073,15910,678,404,16588,16314,6,6
3371139,0.9604023045925334,0.9238211173757047,0.9445791025221094,0.9767646660344127,14419,846,343,15265,14762,6,6
3374139,0.970336189848385,0.942381562099872,0.9611840673293187,0.9796642756784737,13248,535,275,13783,13523,6,6
3378140,0.9617924719419797,0.926397127692788,0.9710382066595762,0.9527211430406165,11869,354,589,12223,12458,6,6
3382140,0.9597951344430218,0.9226981782373215,0.962930338398297,0.9566802800466745,13118,505,594,13623,13712,6,6
3385140,0.9688294987559755,0.9395434582226319,0.9765004226542688,0.9612781537778764,17328,417,698,17745,18026,6,6
3388140,0.9572588061253049,0.918021472392638,0.9436386567870093,0.9712778904665315,11971,715,354,12686,12325,6,6
3389140,0.9577641483133538,0.918951451116758,0.9599720572825707,0.9555663722967804,13742,573,639,14315,14381,6,6
3397140,0.9715718418514947,0.9447153251819068,0.9676527084133691,0.9755228505034856,12594,421,316,13015,12910,6,6
3400140,0.9694250294819801,0.9406642478370081,0.9635771056092401,0.975344368561176,16852,637,426,17489,17278,6,6
3402140,0.9620475989297282,0.9268706329285665,0.9608298171589311,0.9632684715172025,13663,557,521,14220,14184,6,6
3417140,0.9694294740754507,0.940672617437562,0.9592681132769401,0.9798084147257701,10433,443,215,10876,10648,6,6
3418140,0.9666079675715188,0.9353739309369172,0.9696686887540831,0.9635665076841547,14546,455,550,15001,15096,6,6
3422140,0.9603880355699272,0.9237947122861586,0.9466135458167331,0.9745693191140279,14256,804,372,15060,14628,6,6
3426140,0.9389657576980952,0.8849533033552404,0.9265536723163842,0.9517149021650175,12792,1014,649,13806,13441,6,6
3429140,0.9677027509824937,0.9374264553194435,0.9609053497942387,0.9745970063327576,13543,551,353,14094,13896,6,6
3431140,0.9561872194913443,0.916052416052416,0.9357874921564526,0.9774961765348481,13422,921,309,14343,13731,6,6
3438140,0.9682266280646462,0.9384101726220075,0.9698260039644666,0.9666325186594468,13210,411,456,13621,13666,6,6
3445140,0.9540090526996443,0.912062437215053,0.982028454946335,0.9275442043222004,11803,216,922,12019,12725,6,6
3450141,0.9688299384178115,0.9395442851892687,0.9562371423227979,0.9817588325652842,15339,702,285,16041,15624,6,6
3451141,0.9516189523690461,0.907703315048891,0.9468250513091611,0.9564616447823082,15224,855,693,16079,15917,6,6
3456141,0.9700179763739086,0.9417814623200149,0.9706411409482205,0.9693956114461696,15109,457,477,15566,15586,6,6
3464141,0.9652138785403295,0.9327665481044504,0.9536987759446514,0.9770104497955475,10752,522,253,11274,11005,6,6
3473141,0.9686851537445765,0.9392719956100237,0.9515132798023471,0.9864882172131147,15405,785,211,16190,15616,6,6
3476141,0.9693877551020408,0.9405940594059405,0.9664590911893458,0.9723342224427765,15675,544,446,16219,16121,6,6
3483141,0.9684642338261688,0.9388566694283347,0.9776550772150807,0.9594445855558378,11332,259,479,11591,11811,6,6
3492142,0.9534149230161864,0.9109769898151641,0.9448356807511737,0.9621513944223108,14490,846,570,15336,15060,6,6
3497142,0.9502602461135431,0.9052341235962436,0.939668689072193,0.9610932924278344,13784,885,558,14669,14342,6,6
3505142,0.9671318475317642,0.9363555698959426,0.9546837733366231,0.979908829984805,11608,551,238,12159,11846,6,6
3510142,0.9712260928961749,0.9440617478628932,0.9586212708579134,0.984166810866932,11375,491,183,11866,11558,6,6
3512142,0.9505979832721019,0.9058472998137803,0.9226158865033002,0.9803305118903668,12161,1020,244,13181,12405,6,6
3525142,0.966592250039866,0.9353444950235321,0.9652070063694268,0.9679814755669115,12123,437,401,12560,12524,6,6
3527142,0.96968787515006,0.9411593358578503,0.9719485598255245,0.967437682461262,12924,373,435,13297,13359,6,6
3528142,0.967501447596989,0.9370487206449352,0.9685530034055503,0.9664521726556287,13367,434,464,13801,13831,6,6
3534142,0.9524056991901607,0.9091360066143034,0.9757742479368178,0.9301302656064964,10996,273,826,11269,11822,6,6
3538142,0.9579799685329444,0.9193488988730942,0.940334488473708,0.9763003519749707,12482,792,303,13274,12785,6,6
3540142,0.9651966080607668,0.9327342909574131,0.9364081062194269,0.9958113768409674,14740,1001,62,15741,14802,6,6
3545142,0.9681411366063865,0.9382495716733296,0.9570377921794219,0.9795051423461022,13143,590,275,13733,13418,6,6
3562143,0.9582110108368671,0.9197745616476483,0.9560972081585418,0.9603341808935707,13219,607,546,13826,13765,6,6
3565143,0.9616105212887109,0.9260595768768132,0.9494377947043888,0.974099434355463,13088,697,348,13785,13436,6,6
3567143,0.9532717329813313,0.9107155725300857,0.9296748565543622,0.9780976704589428,12638,956,283,13594,12921,6,6
3570143,0.9709370618771551,0.9435157228072759,0.9641782059000602,0.9777913454933984,12812,476,291,13288,13103,6,6
3576143,0.962502273140571,0.9277150669564608,0.9407080904308261,0.9853302554173803,13232,834,197,14066,13429,6,6
3578143,0.9557957339738091,0.9153340635268347,0.9290717065036131,0.984102684879887,16714,1276,270,17990,16984,6,6
3579143,0.9660045219638242,0.9342444357672784,0.9497459510955859,0.9828294446270128,11963,633,209,12596,12172,6,6
3587143,0.9523461482239439,0.9090274870936236,0.9513032050814046,0.9533913806980318,13030,667,637,13697,13667,6,6
3588143,0.9745306174492365,0.9503263910475599,0.9572895791583166,0.9924040771278323,15286,682,117,15968,15403,6,6
3596143,0.960455093949319,0.9239188113557973,0.9542371720216483,0.9667545807884509,13929,668,479,14597,14408,6,6
3601143,0.9714192068174369,0.94442674144414,0.9551401869158879,0.9882627542514172,14819,696,176,15515,14995,6,6
3602143,0.9617498037536574,0.9263179599972506,0.9577855163101414,0.9657470440702257,13477,594,478,14071,13955,6,6
3616144,0.9605252153550221,0.9240485960254244,0.9557293833735542,0.9653694208624023,11485,532,412,12017,11897,6,6
3623144,0.9542509717930828,0.9125047655356462,0.9617277749874436,0.9468895262585303,9574,381,537,9955,10111,6,6
3625144,0.9699504678040727,0.9416541996153024,0.9637623040466642,0.976218611521418,13218,497,322,13715,13540,6,6
3628144,0.966338718699615,0.9348698032724263,0.9472937229856139,0.9861652115513767,14684,817,206,15501,14890,6,6
3629144,0.97154001733603,0.9446551481949712,0.9660274366156719,0.9771158735924446,13450,473,315,13923,13765,6,6
3640144,0.9683215471207967,0.9385885150730923,0.947736422063705,0.9898207568046028,13419,740,138,14159,13557,6,6
3653145,0.966579315791363,0.9353202723356955,0.95651865008881,0.9768538673632274,13463,612,319,14075,13782,6,6
3654145,0.9708527131782946,0.9433564326604399,0.9675525339925835,0.9741754822650902,12524,420,332,12944,12856,6,6
3656145,0.9547321882702766,0.9133852373109747,0.9307346098100542,0.98,12201,908,249,13109,12450,6,6
3666145,0.9538194556030466,0.9117159181667384,0.9582230257635436,0.9494561740243123,14840,647,790,15487,15630,6,6
3667145,0.9192884724947775,0.8506326148078726,0.8579193005257872,0.9901138610486125,14522,2405,145,16927,14667,6,6
3670145,0.9667042889390519,0.9355543418896778,0.9532554257095158,0.9805380652547224,13704,672,272,14376,13976,6,6
3673145,0.9496689248669958,0.9041615042635377,0.9159775546367395,0.98593340220933,12406,1138,177,13544,12583,6,6
3680145,0.9632072057581729,0.929025752404592,0.9490491283676704,0.9777941056412769,11977,643,272,12620,12249,6,6
